time,iter,used,max_ci,vp_mean,vm_mean,T_global,extra_global
1759433061.088,1300,6696,9.49275525831388,1497.1497145409212,1530.8277958598967,117612448.2269504,117605753
1759433063.166,1350,6796,9.258078839082128,1505.7086754597854,1548.1814580821779,118205185.50888383,118198390
1759433065.286,1400,6896,9.083991813977237,1501.777540166158,1558.9046966903993,118400521.52763963,118393626
1759433067.392,1450,6996,8.93045828551054,1496.9239904785334,1540.3767312171237,117278476.10324563,117271481
1759433069.472,1500,7096,8.855599318534136,1499.7532046159479,1544.5839887712136,117734156.34555744,117727061
1759433071.541,1550,7196,8.67795709819137,1505.4347503673043,1555.625429155834,117461465.87298784,117454270
1759433073.644,1600,7296,8.474655543818432,1503.842899537401,1562.3457817101933,117341417.13405246,117334122
1759433075.723,1650,7396,8.318996574782677,1499.3911532136526,1565.1074916197879,116617912.58024502,116610517
1759433077.809,1700,7496,8.2066134610897,1495.0461907388126,1565.1935564922892,116591687.53360215,116584192
1759433079.923,1750,7596,8.09406561085541,1495.0726814339293,1574.7553990527476,116745443.63137393,116737848
1759433082.037,1800,7696,7.891290657507256,1486.1198196648675,1575.3542150105563,116282714.71282968,116275019
1759433084.120,1850,7796,7.789989448436842,1492.963081693709,1572.2702388590676,115976195.00013888,115968400
1759433086.206,1900,7896,7.682542687033005,1498.8661222882888,1577.5117473748687,117190811.62856811,117182916
1759433088.327,1950,7996,7.566115494605303,1496.146318639851,1576.2706112460432,116646857.96168289,116638862
1759433090.384,2000,8096,7.427319280855855,1489.1855363405693,1581.9052472063602,116566542.89909033,116558447
1759433092.451,2050,8196,7.335912738916475,1478.2387113618026,1582.3399351571384,116249317.811315,116241122
1759433094.529,2100,8296,7.2348740607215385,1472.0238613256581,1585.6578907472676,115706720.52108645,115698425
1759433096.662,2150,8396,7.152935076220145,1476.9802218639388,1588.9043731789952,116083829.49637878,116075434
1759433098.733,2200,8496,7.059802682072028,1476.652950369504,1588.8844030718283,115984391.57400504,115975896
1759433100.845,2250,8596,6.985470876951992,1479.522561603464,1588.1043608669738,115890910.23454374,115882315
1759433102.954,2300,8696,6.905271007208568,1482.5143182644347,1588.6454802241965,116004800.07825091,115996105
1759433105.040,2350,8796,6.834911217266017,1481.8875232982668,1589.7787201404396,116207574.73951136,116198779
1759433107.139,2400,8896,6.767340018951368,1481.848525665692,1587.918983271349,115830542.49975501,115821647
1759433109.241,2450,8996,6.719513750192432,1493.331087348808,1583.098082962842,116292003.1660193,116283008
1759433111.351,2500,9096,6.679573564484984,1488.7071877988562,1577.7060421323686,115852579.71034428,115843484
1759433113.426,2550,9196,6.594274610013388,1490.5920275514127,1579.6982475287546,115677968.24825947,115668773
1759433115.505,2600,9296,6.530789540681665,1485.1368403623085,1582.9600732850429,115677763.26716547,115668468
1759433117.551,2650,9396,6.470260025842067,1493.3088653119821,1589.4422189911961,116149962.76663913,116140567
1759433119.656,2700,9496,6.3971864756260715,1492.7241648196232,1591.0197435184637,116583180.84541497,116573685
1759433121.768,2750,9596,6.357053562851479,1493.1867331713684,1595.4626189021467,116561392.66442925,116551797
1759433123.858,2800,9696,6.292349760072391,1505.7321172424,1596.1472262624109,117157725.85989909,117148030
1759433125.890,2850,9796,6.233857400892059,1505.9300180630594,1601.1256666499485,117175093.3118473,117165298
1759433127.955,2900,9896,6.1934491706246995,1499.550315691476,1611.4595375306528,117404774.66909225,117394879
1759433130.006,2950,9996,6.1391739831542536,1498.840686642341,1614.9459598836715,117379022.74123843,117369027
1759433132.055,3000,10096,6.097016540080472,1502.319729948202,1612.639208719731,117079823.40104306,117069728
1759433134.127,3050,10196,6.038753634898603,1498.7848635337955,1614.89055371265,117116150.91891249,117105955
1759433136.198,3100,10296,5.984850861981037,1498.000616116355,1612.1899191110133,116521033.40663926,116510738
1759433138.238,3150,10396,5.949893340710182,1497.1990705651892,1611.583516297125,116571534.52487715,116561139
1759433140.306,3200,10496,5.894051889939087,1495.9405599679903,1603.3958113677936,116096514.5952468,116086019
1759433142.377,3250,10596,5.845259728039179,1497.9633359837212,1594.168002760809,115759969.76427792,115749374
1759433144.426,3300,10696,5.795781164953039,1494.6749961554403,1592.152344334092,115522608.62318642,115511913
1759433146.493,3350,10796,5.752105219904913,1493.7096917412691,1597.9124918623222,115780078.25939065,115769283
1759433148.529,3400,10896,5.706195381519562,1496.3152879074219,1594.0329853518479,115538282.31938235,115527387
1759433150.577,3450,10996,5.664465288246491,1495.5645186632182,1594.1000879407907,115472574.2615573,115461579
1759433152.611,3500,11096,5.608107021093741,1492.039029992027,1599.5517017629832,115772998.29599409,115761903
1759433154.703,3550,11196,5.5781250847154515,1488.539818873903,1599.4307165737464,115570981.9489617,115559786
1759433156.781,3600,11296,5.530692718170209,1486.437694851526,1592.556540572706,115066600.77072328,115055305
1759433158.846,3650,11396,5.492471004174571,1481.4798726761082,1594.1743468458021,115192723.3471421,115181328
1759433160.918,3700,11496,5.464243300654255,1480.4413674450357,1590.003042922395,115166751.21136361,115155256
1759433163.040,3750,11596,5.4393856142771595,1481.6252000085815,1593.2093655857952,115736369.62058632,115724774
1759433165.085,3800,11696,5.404526694390168,1479.5166683531036,1594.0342167913082,115697554.92525575,115685859
1759433167.126,3850,11796,5.356032862759439,1480.6279442355772,1598.1168233390733,115996903.56422013,115985108
1759433169.238,3900,11896,5.307880806395137,1480.1475371839663,1599.7766817497027,116148062.1543766,116136167
1759433171.353,3950,11996,5.276669123791696,1486.1930288889998,1601.8401446513599,116679953.40553622,116667958
1759433173.448,4000,12096,5.239233772588377,1485.8951456010152,1602.2094466774138,116962044.94122273,116949949
1759433175.556,4050,12196,5.201280945596973,1489.104623667219,1599.222130197684,116763660.66914828,116751465
1759433177.680,4100,12296,5.1535951859786175,1486.1577887587337,1587.7593998570514,116076295.99641292,116064000
1759433179.812,4150,12396,5.114631018652882,1487.9321206138552,1590.7592981806254,116040650.82243548,116028255
1759433181.918,4200,12496,5.085818918340561,1489.0370094023654,1591.9224456517495,116132627.13233794,116120132
1759433184.027,4250,12596,5.059285058670556,1484.2309936969014,1591.4805367752408,115904860.84273942,115892265
1759433186.139,4300,12696,5.03443039595537,1488.207948763505,1588.2563582649723,115722806.37439358,115710111
1759433188.223,4350,12796,5.0204675985817735,1489.855203665108,1593.0033828772093,115958358.12398931,115945563
1759433190.340,4400,12896,4.972974209948727,1482.3899721973398,1594.1039819047965,115587973.40184373,115575078
1759433192.448,4450,12995,4.9454477485734785,1487.9277696243562,1589.7054381124108,115408338.90664247,115395344
1759433194.525,4500,13095,4.902239531010623,1486.436904802234,1596.5016167885824,115646799.66659202,115633705
1759433196.627,4550,13195,4.886909025859462,1492.022077333611,1590.5528170667844,115692816.18899569,115679622
1759433198.758,4600,13295,4.857706226618453,1489.4514663412813,1594.5568464617822,115731392.69439645,115718098
1759433200.852,4650,13395,4.824913402535342,1485.0737295380334,1597.3246061410082,115842257.0283664,115828863
1759433202.985,4700,13495,4.808667009076873,1484.6141370683736,1596.4722690687622,116026005.68108507,116012511
1759433205.089,4750,13595,4.7785904434438615,1487.178122363889,1595.1833361512495,116283688.048061,116270094
1759433207.150,4800,13695,4.73908091595733,1482.9699480297752,1589.4108613024173,115906626.4759103,115892932
1759433209.222,4850,13795,4.714412795572073,1481.539986611957,1590.364562659073,115938360.93152036,115924566
1759433211.330,4900,13895,4.687525377062701,1481.5749991619748,1593.3213261182445,115948494.76163076,115934600
1759433213.442,4950,13995,4.662234330384394,1479.691480202279,1592.9549751705297,115847282.1987979,115833288
1759433215.542,5000,14095,4.640983146210618,1483.0564105153346,1590.7821875609025,115818356.15167293,115804262
1759433217.631,5050,14195,4.608018127465134,1481.5607868079207,1587.3852891207332,115376156.84541634,115361962
1759433219.720,5100,14295,4.5923048567161935,1481.759829156167,1581.1131974054806,115125866.78959781,115111572
1759433221.787,5150,14395,4.562990180047921,1478.9541342772293,1577.4186328333076,114668494.02051592,114654100
1759433223.844,5200,14495,4.544267905695992,1478.407427818735,1576.2193779557535,114690834.90261546,114676340
1759433225.914,5250,14595,4.519080003521282,1478.8340100989005,1578.2609876391607,114414644.63546847,114400050
1759433228.013,5300,14695,4.491388695524056,1480.610470949307,1573.6927411937772,114364033.7491062,114349339
1759433230.051,5350,14795,4.482941039448771,1478.44338984774,1574.9131627235574,114145285.62143807,114130491
1759433232.126,5400,14895,4.457747129607665,1479.0313825035673,1572.9084132930448,114336624.4027203,114321730
1759433234.152,5450,14995,4.438392186393921,1481.6381850398454,1578.8158442244724,114668711.41737615,114653717
1759433236.206,5500,15095,4.407188500685995,1480.4692019346608,1580.0579898618757,114379490.13775505,114364396
1759433238.278,5550,15195,4.389588899522164,1479.9929347117873,1583.5078694311364,114583845.86358932,114568651
1759433240.352,5600,15295,4.370816876409204,1478.8365861464636,1582.7623325743914,114628414.02841413,114613120
1759433242.409,5650,15395,4.3546899351731065,1478.3440215590235,1582.3415255633693,114497345.39102334,114481951
1759433244.460,5700,15495,4.3395752113105726,1479.8920356708425,1584.4188935619609,114471124.54032837,114455630
1759433246.564,5750,15595,4.319363271932355,1479.1404617632293,1586.2047406921602,114530581.55800056,114514987
1759433248.625,5800,15695,4.300629837060542,1480.6329553720952,1586.0831960804699,114439742.54733747,114424048
1759433250.679,5850,15795,4.270081000700062,1479.1205303960064,1585.8413865493362,114278859.85630435,114263065
1759433252.812,5900,15895,4.237844323885705,1482.3933137467798,1582.5411238207907,114045128.2280339,114029234
1759433254.938,5950,15995,4.228484460998896,1485.238768471358,1585.4448436086368,114312560.68925503,114296566
1759433257.019,6000,16095,4.200826714811635,1482.1539085759237,1583.2504437890216,114127030.80996168,114110936
1759433259.121,6050,16195,4.184154564649775,1483.3693013632665,1587.0824443413776,114551163.34432185,114534969
1759433261.236,6100,16295,4.17146603689856,1482.420663981542,1589.9670196474278,114578847.2129753,114562553
1759433263.295,6150,16395,4.15652261057482,1482.72975744375,1592.9669522586455,114777518.94558267,114761124
1759433265.370,6200,16495,4.145214027023436,1484.526035383836,1591.352716468763,114485915.61611156,114469421
1759433267.475,6250,16595,4.124175227734838,1482.4635853511581,1592.0238530971064,114294168.72636577,114277574
1759433269.573,6300,16695,4.110087349117659,1483.7236575673196,1593.9130208739757,114506432.51250479,114489738
1759433271.667,6350,16795,4.098103052815334,1486.5180567259515,1593.0171674580752,114588865.92749651,114572071
1759433273.793,6400,16895,4.074737229606029,1485.2344271237953,1592.7821315014187,114549027.68595658,114532133
1759433275.865,6450,16995,4.054698051234947,1485.721111164718,1588.52152261961,114352397.97498137,114335403
1759433277.945,6500,17095,4.037531519753659,1489.1746038434567,1588.7310677163055,114302415.86516327,114285321
1759433280.117,6550,17195,4.019689060387092,1489.1330733842365,1587.6366501951197,114313264.49021639,114296070
1759433282.252,6600,17295,4.002867249640912,1485.7035551664644,1586.3585158416236,114175759.15729874,114158465
1759433284.373,6650,17395,3.985833323891476,1482.960446292189,1588.159362411077,113994719.28597908,113977325
1759433286.454,6700,17495,3.9719323813070577,1485.2981972050713,1589.679980401972,114160402.98087753,114142908
1759433288.565,6750,17595,3.958781988328994,1484.4484384614275,1587.459007206177,114014908.30234523,113997314
1759433290.674,6800,17695,3.9364192854130704,1483.224037122965,1587.122788345966,113917878.57839765,113900184
1759433292.810,6850,17795,3.9246802695020553,1483.2304731217466,1585.777132679985,113809398.94717982,113791604
1759433294.974,6900,17895,3.913560170474816,1483.174983005798,1588.6037074710778,113806739.55756775,113788845
1759433297.029,6950,17995,3.9019514440801504,1484.951766532026,1589.4564411146694,113904358.15682669,113886364
1759433299.104,7000,18095,3.8862134614630093,1487.5648821715547,1588.7638146820448,114047926.21714418,114029832
1759433301.183,7050,18195,3.874068533700265,1486.6303236472304,1592.282552451024,114102805.6037872,114084611
1759433303.234,7100,18295,3.8618597626067506,1485.6654649199322,1594.3290447363338,114014840.44379316,113996546
1759433305.317,7150,18395,3.839473115384531,1486.3963789587922,1594.8803045388593,113841664.03654316,113823270
1759433307.422,7200,18495,3.8322233772854872,1482.5470324006296,1593.5127845411723,113754637.23021343,113736143
1759433309.468,7250,18595,3.8173686725070004,1485.0413248002985,1592.2562109410292,113813494.51567535,113794900
1759433311.517,7300,18695,3.8004876036078414,1484.3964048996768,1591.4399536831538,113623273.18466227,113604579
1759433313.557,7350,18795,3.7944020196739707,1484.5934341008879,1594.2791285822084,113670285.59431376,113651491
1759433315.641,7400,18895,3.7791937108619678,1486.7325734485626,1595.2925773227435,113823714.85505375,113804820
1759433317.756,7450,18995,3.7634058080102366,1491.6238883002325,1594.3580569763296,113845297.79177155,113826303
1759433319.873,7500,19095,3.7489899061396033,1490.343616637426,1595.3449721965803,113823064.99445872,113803970
1759433322.008,7550,19195,3.7363044571483526,1488.185624787874,1595.5208177367886,113699683.7802176,113680489
1759433324.113,7600,19295,3.721599894410386,1488.8593044496602,1596.3569760082291,113780719.54313739,113761425
1759433326.226,7650,19395,3.708521700080637,1488.8037177237777,1594.1753466765174,113750680.07279153,113731286
1759433328.313,7700,19495,3.6959431682470956,1486.7833234706768,1598.5629679867254,113992086.1467821,113972592
1759433330.382,7750,19595,3.684831705146254,1484.5330251827295,1597.7664601430465,113904543.63391851,113884949
1759433332.510,7800,19695,3.6770269291652324,1487.7630960652352,1597.9499260612026,114031865.54080434,114012171
1759433334.578,7850,19795,3.662558128275145,1488.2212927203868,1596.7160886962174,113944869.92557372,113925075
1759433336.674,7900,19895,3.6451765981438418,1488.842409479826,1596.2226010350792,113962724.63980123,113942830
1759433338.771,7950,19995,3.629857458380747,1488.672534139439,1595.5563182762353,113979934.83473203,113959940
1759433340.861,8000,20095,3.6226609888194377,1490.2245951717146,1593.0877408970116,113923210.00573766,113903116
1759433342.919,8050,20195,3.6141928163500707,1490.618694449206,1593.4611837656553,113731876.693912,113711682
1759433345.043,8100,20295,3.602674019263271,1489.7835073249325,1589.8407760300265,113552122.97380498,113531828
1759433347.123,8150,20395,3.5952399635686363,1492.0243943249473,1590.9281743449205,113606296.13931954,113585902
1759433349.225,8200,20495,3.5834275927848807,1492.6414742006887,1590.4669518084092,113551338.37369297,113530844
1759433351.282,8250,20595,3.564228187896538,1493.1616794557601,1585.0429293172351,113390961.7723247,113370367
1759433353.331,8300,20695,3.5573106268646923,1493.7307603956942,1586.9904824159944,113546779.78303614,113526085
1759433355.395,8350,20795,3.546471069260631,1492.418093067407,1586.232498330671,113482219.23370555,113461425
1759433357.491,8400,20895,3.533550571212318,1494.0732485287972,1587.7773774049758,113515310.81360704,113494416
1759433359.610,8450,20995,3.5181243028210574,1492.4169926523489,1586.942861262416,113368990.57709773,113347996
1759433361.731,8500,21095,3.4998203424462253,1493.7268150405148,1583.6295064535475,113308839.06900036,113287745
1759433363.840,8550,21195,3.48921183759538,1496.3134536572602,1586.239725411987,113526138.50174053,113504944
1759433365.947,8600,21295,3.4802793845191973,1499.1781250382546,1586.0986862091042,113513905.46961635,113492611
1759433368.056,8650,21395,3.470918795694378,1502.1664930635152,1581.478328225193,113436569.95119599,113415175
1759433370.167,8700,21495,3.4638709815724384,1501.7784098400434,1582.2537152074513,113401590.3667415,113380096
1759433372.256,8750,21595,3.4557273142321576,1502.5790237174585,1584.1314539936873,113404458.70942444,113382864
1759433374.301,8800,21695,3.4465831205084245,1501.5933441550908,1583.617530507248,113237999.69355214,113216305
1759433376.402,8850,21795,3.439513556314866,1501.7569319391905,1583.9573198314065,113369002.08311632,113347208
1759433378.503,8900,21895,3.426595865467503,1503.5933495374156,1581.1061868753163,113181686.7494095,113159792
1759433380.574,8950,21995,3.4186607210451707,1506.8357342613008,1579.8727970328932,113135414.90381876,113113420
1759433382.636,9000,22095,3.4051917214461542,1508.380704918442,1577.7534035930787,113058270.14525735,113036176
1759433384.698,9050,22195,3.3939478179169815,1507.9147082202962,1574.900841425457,113053034.42860506,113030840
1759433386.761,9100,22295,3.378876047811846,1507.1225088307083,1573.91660379269,112939551.5422023,112917257
1759433388.815,9150,22395,3.3666610929567664,1506.1554786645356,1573.86479123857,112713358.54997553,112690964
1759433390.857,9200,22495,3.3574813430021337,1505.8466106258802,1576.58647483376,112770184.93632118,112747690
1759433392.905,9250,22595,3.3496285258764495,1505.1664062057785,1576.1230262929635,112787945.25433408,112765351
1759433394.947,9300,22695,3.343689647033946,1507.8122252021906,1577.325416901378,113017298.84720048,112994604
1759433397.061,9350,22795,3.336182123093003,1508.227761362107,1578.2805458875755,113160669.91086844,113137875
1759433399.096,9400,22895,3.3249591054083236,1508.1012401726575,1574.5832906112241,112992899.13134298,112970005
1759435450.445,50000,104094,1.0979490942028927,883.4890676278866,882.088723062498,67892287.19187124,67788194
1759437418.793,100000,204093,0.7723084209216489,879.7836059674183,880.6922288673537,67625067.88377592,67420975
1759439382.122,150000,304092,0.6313734737232588,878.2290677808096,877.4041252038371,67724630.68144408,67420539
1759441343.384,200000,404091,0.5462224406400292,877.4632425272916,878.3406754579121,67576589.98823015,67172499
1759443312.953,250000,504085,0.4888939529831285,876.3027642731745,877.743790479828,67519778.82497463,67015694
1759445283.896,300000,604083,0.4469645798366592,877.3488574022148,877.496193581358,67595391.18230024,66991309
1759447255.485,350000,704081,0.4133976143266278,876.3086069236195,877.4814533382223,67497936.81188339,66793856
1759449228.151,400000,804079,0.38622829988077395,877.1004874798946,876.7450458404153,67438916.79160462,66634838
1759451200.287,450000,904076,0.36430723441079593,875.888347056507,877.6319194889186,67445045.19661991,66540970
1759453164.932,500000,1004075,0.3455541404431065,875.3072952621512,877.3734809602236,67432915.5475661,66428841
1759455133.142,550000,1104070,0.32964057968404303,876.5670422201516,877.679221458469,67491800.83325535,66387731
1759457101.491,600000,1204068,0.31568796491895945,876.0299799780609,877.8521085324533,67441391.35345088,66237324
1759459074.095,650000,1304064,0.30333907052935155,876.1926081538243,878.4040512300523,67409283.16976094,66105220
1759461042.257,700000,1404064,0.2922192871381204,875.8409527777566,878.0444088471949,67425898.4131183,66021835
1759463008.303,750000,1504063,0.2820382187211483,875.5275377919614,877.6307679380997,67395983.40024395,65891921
1759464976.205,800000,1604055,0.2730311232767388,875.6881877460777,878.4343775412165,67406196.19614454,65802142
1759466947.592,850000,1704049,0.26469805621628933,875.2748972410154,878.3991390507247,67369676.01539466,65665628
1759468911.450,900000,1804047,0.2572054320429461,875.2154296259037,877.9853327710161,67359682.40140992,65555636
1759470875.422,950000,1904044,0.25035311038929564,875.2869349158722,877.517955613388,67317670.56999686,65413627
1759472844.504,1000000,2004041,0.244060276441362,875.5179368529543,877.2081712580493,67305509.87095484,65301469
1759474808.807,1050000,2104038,0.2382006227916127,875.2438675046801,877.148114102756,67297427.83252512,65193390
1759476778.214,1100000,2204034,0.23279509829655629,875.5633559922939,877.1488169782624,67314582.61228679,65110549
