seed,layer,task,neuron_idx,shapley_value
56,features.4,grasp,32,-0.24418749999999959
56,features.4,grasp,33,1.5059749999999978
56,features.4,grasp,34,0.23483749999999956
56,features.4,grasp,35,0.7136624999999986
56,features.4,grasp,36,0.4148749999999991
56,features.4,grasp,37,1.0213999999999985
56,features.4,grasp,38,-0.1830249999999998
56,features.4,grasp,39,1.1190124999999984
56,features.4,grasp,40,0.41153749999999945
56,features.4,grasp,41,0.4938749999999994
56,features.4,grasp,42,0.2682749999999992
56,features.4,grasp,43,1.3628249999999977
56,features.4,grasp,44,-0.49699999999999905
56,features.4,grasp,45,1.3019624999999975
56,features.4,grasp,46,1.5518624999999993
56,features.4,grasp,47,1.1644874999999981
56,features.4,grasp,48,0.8355249999999999
56,features.4,grasp,49,1.7927249999999966
56,features.4,grasp,50,1.2011374999999986
56,features.4,grasp,51,0.3262249999999995
56,features.4,grasp,52,0.6921874999999984
56,features.4,grasp,53,0.9238374999999999
56,features.4,grasp,54,0.4604999999999994
56,features.4,grasp,55,1.4056499999999987
56,features.4,grasp,56,2.002912499999998
56,features.4,grasp,57,0.24093749999999947
56,features.4,grasp,58,-0.3841749999999995
56,features.4,grasp,59,2.1433749999999976
56,features.4,grasp,60,0.2834374999999996
56,features.4,grasp,61,1.1158749999999993
56,features.4,grasp,62,1.2134374999999995
56,features.4,grasp,63,1.9753000000000018
56,features.7,grasp,0,0.603849999999999
56,features.7,grasp,1,0.8231874999999992
56,features.7,grasp,2,0.5180749999999992
56,features.7,grasp,3,1.469512500000001
56,features.7,grasp,4,0.6375374999999989
56,features.7,grasp,5,0.9511124999999985
56,features.7,grasp,6,0.46353749999999905
56,features.7,grasp,7,0.17367499999999994
56,features.7,grasp,8,2.490787499999999
56,features.7,grasp,9,-0.40531249999999924
56,features.7,grasp,10,0.0030875000000003144
56,features.7,grasp,11,0.8505499999999978
56,features.7,grasp,12,0.18599999999999992
56,features.7,grasp,13,1.0518874999999985
56,features.7,grasp,14,0.5426499999999989
56,features.7,grasp,15,1.0029750000000002
56,features.7,grasp,16,-0.2772624999999994
56,features.7,grasp,17,0.3901249999999996
56,features.7,grasp,18,0.7196124999999988
56,features.7,grasp,19,-0.31107499999999977
56,features.7,grasp,20,0.6157874999999992
56,features.7,grasp,21,0.835375
56,features.7,grasp,22,2.472599999999999
56,features.7,grasp,23,0.9878374999999985
56,features.7,grasp,24,-0.5916249999999988
56,features.7,grasp,25,0.9206749999999975
56,features.7,grasp,26,0.05477499999999977
56,features.7,grasp,27,1.3809999999999987
56,features.7,grasp,28,2.634012499999997
56,features.7,grasp,29,1.5396499999999989
56,features.7,grasp,30,0.5333749999999992
56,features.7,grasp,31,0.6374124999999986
56,features.7,grasp,32,-0.5882374999999992
56,features.7,grasp,33,-0.40843749999999934
56,features.7,grasp,34,0.7348124999999998
56,features.7,grasp,35,-0.23152499999999973
56,features.7,grasp,36,0.10659999999999976
56,features.7,grasp,37,0.0514874999999999
56,features.7,grasp,38,0.039637499999999784
56,features.7,grasp,39,1.1796750000000003
56,features.7,grasp,40,-0.5667874999999989
56,features.7,grasp,41,1.4481624999999974
56,features.7,grasp,42,0.2988499999999996
56,features.7,grasp,43,1.7376874999999956
56,features.7,grasp,44,0.32317499999999955
56,features.7,grasp,45,-0.16458750000000003
56,features.7,grasp,46,0.3687749999999993
56,features.7,grasp,47,1.1919249999999986
56,features.7,grasp,48,0.9295249999999987
56,features.7,grasp,49,-1.0518875
56,features.7,grasp,50,1.4668249999999994
56,features.7,grasp,51,0.9969874999999994
56,features.7,grasp,52,0.5362624999999994
56,features.7,grasp,53,0.43312499999999915
56,features.7,grasp,54,-0.2317249999999995
56,features.7,grasp,55,0.9660999999999986
56,features.7,grasp,56,3.1677375000000008
56,features.7,grasp,57,1.1552749999999996
56,features.7,grasp,58,-0.3962249999999995
56,features.7,grasp,59,1.0274999999999987
56,features.7,grasp,60,1.972550000000001
56,features.7,grasp,61,0.2681249999999998
56,features.7,grasp,62,0.8353624999999983
56,features.7,grasp,63,0.09167499999999974
56,features.10,grasp,0,0.4926499999999992
56,features.10,grasp,1,1.1146499999999997
56,features.10,grasp,2,0.9780699999999997
56,features.10,grasp,3,-0.1854499999999998
56,features.10,grasp,4,0.8293299999999998
56,features.10,grasp,5,0.8488599999999996
56,features.10,grasp,6,0.8536499999999997
56,features.10,grasp,7,0.35117999999999955
56,features.10,grasp,8,-0.041509999999999866
56,features.10,grasp,9,0.39755999999999947
56,features.10,grasp,10,0.1438499999999998
56,features.10,grasp,11,-0.12435999999999983
56,features.10,grasp,12,0.23662999999999987
56,features.10,grasp,13,0.6976899999999999
56,features.10,grasp,14,-0.08057999999999982
56,features.10,grasp,15,1.317189999999999
56,features.10,grasp,16,0.6365099999999987
56,features.10,grasp,17,0.8242399999999991
56,features.10,grasp,18,-0.39765999999999946
56,features.10,grasp,19,0.32191999999999965
56,features.10,grasp,20,0.914409999999999
56,features.10,grasp,21,0.9146600000000009
56,features.10,grasp,22,0.35130999999999935
56,features.10,grasp,23,0.4316799999999995
56,features.10,grasp,24,1.673149999999998
56,features.10,grasp,25,0.690329999999999
56,features.10,grasp,26,0.1319499999999998
56,features.10,grasp,27,0.9878499999999975
56,features.10,grasp,28,0.19757999999999962
56,features.10,grasp,29,0.6291899999999992
56,features.10,grasp,30,0.4950499999999994
56,features.10,grasp,31,1.1635799999999998
56,features.10,grasp,32,1.441479999999998
56,features.10,grasp,33,0.2830899999999997
56,features.10,grasp,34,0.26816999999999963
56,features.10,grasp,35,0.28284999999999977
56,features.10,grasp,36,-0.5342099999999995
56,features.10,grasp,37,-0.024559999999999912
56,features.10,grasp,38,1.82673
56,features.10,grasp,39,-0.11712999999999993
56,features.10,grasp,40,0.9196500000000009
56,features.10,grasp,41,1.007099999999999
56,features.10,grasp,42,0.9563300000000002
56,features.10,grasp,43,0.6536099999999995
56,features.10,grasp,44,0.22183999999999976
56,features.10,grasp,45,0.1269199999999997
56,features.10,grasp,46,0.17301999999999992
56,features.10,grasp,47,0.4683899999999997
56,features.10,grasp,48,0.76328
56,features.10,grasp,49,0.4657499999999995
56,features.10,grasp,50,0.35096999999999967
56,features.10,grasp,51,0.5000999999999993
56,features.10,grasp,52,-0.3902699999999994
56,features.10,grasp,53,0.11223999999999967
56,features.10,grasp,54,0.6417299999999989
56,features.10,grasp,55,0.11960999999999977
56,features.10,grasp,56,0.09770999999999971
56,features.10,grasp,57,2.087839999999998
56,features.10,grasp,58,0.4851499999999994
56,features.10,grasp,59,0.5829399999999996
56,features.10,grasp,60,0.17801999999999968
56,features.10,grasp,61,0.7828699999999994
56,features.10,grasp,62,2.0244400000000007
56,features.10,grasp,63,0.14641999999999963
62,first,grasp,0,0.11648888888888874
62,first,grasp,1,-0.4229222222222214
62,first,grasp,2,1.2088444444444426
62,first,grasp,3,0.7831666666666662
62,first,grasp,4,0.04601111111111108
62,first,grasp,5,1.3521666666666645
62,first,grasp,6,-0.04351111111111126
62,first,grasp,7,-0.1870555555555553
62,first,grasp,8,0.38488888888888834
62,first,grasp,9,-0.23041111111111093
62,first,grasp,10,1.4309777777777781
62,first,grasp,11,0.33864444444444397
62,first,grasp,12,0.9106111111111101
62,first,grasp,13,0.03007777777777761
62,first,grasp,14,0.4471999999999994
62,first,grasp,15,0.08945555555555551
62,first,grasp,16,0.9836777777777764
62,first,grasp,17,1.8728888888888886
62,first,grasp,18,0.8970333333333319
62,first,grasp,19,0.4336444444444436
62,first,grasp,20,0.03541111111111129
62,first,grasp,21,-0.09466666666666636
62,first,grasp,22,0.010755555555555787
62,first,grasp,23,0.6342555555555548
62,first,grasp,24,0.03289999999999981
62,first,grasp,25,-0.065
62,first,grasp,26,-0.002933333333333406
62,first,grasp,27,-0.1380444444444444
62,first,grasp,28,-0.02981111111111128
62,first,grasp,29,0.13557777777777727
62,first,grasp,30,0.3819777777777773
62,first,grasp,31,0.3009222222222218
62,first,grasp,32,1.1707111111111108
62,first,grasp,33,0.13275555555555565
62,first,grasp,34,0.452677777777777
62,first,grasp,35,0.4851222222222217
62,first,grasp,36,-0.48234444444444363
62,first,grasp,37,3.53665555555556
62,first,grasp,38,-0.7045999999999988
62,first,grasp,39,-0.0568555555555559
62,first,grasp,40,-0.20589999999999956
62,first,grasp,41,0.5448777777777769
62,first,grasp,42,-0.6015999999999991
62,first,grasp,43,0.6965444444444443
62,first,grasp,44,-0.15704444444444424
62,first,grasp,45,0.22227777777777735
62,first,grasp,46,-0.5772111111111103
62,first,grasp,47,1.4498111111111107
62,first,grasp,48,0.21676666666666633
62,first,grasp,49,0.9024777777777774
62,first,grasp,50,-0.04596666666666645
62,first,grasp,51,0.046022222222222346
62,first,grasp,52,0.005611111111110857
62,first,grasp,53,-0.29826666666666646
62,first,grasp,54,0.7126111111111102
62,first,grasp,55,0.7938666666666662
62,first,grasp,56,1.227555555555554
62,first,grasp,57,0.4659888888888885
62,first,grasp,58,0.21681111111111087
62,first,grasp,59,0.6667555555555549
62,first,grasp,60,-0.17879999999999976
62,first,grasp,61,-0.24946666666666611
62,first,grasp,62,2.1273111111111116
62,first,grasp,63,0.5636555555555545
62,first,grasp,64,-0.45821111111111024
62,first,grasp,65,0.29006666666666625
62,first,grasp,66,0.1300666666666665
62,first,grasp,67,0.010844444444444509
62,first,grasp,68,-0.1734222222222218
62,first,grasp,69,3.355066666666662
62,first,grasp,70,-0.18964444444444378
62,first,grasp,71,0.027122222222222242
62,first,grasp,72,-0.4092666666666665
62,first,grasp,73,0.08665555555555528
62,first,grasp,74,1.2572555555555534
62,first,grasp,75,-0.1409333333333334
62,first,grasp,76,0.6990777777777774
62,first,grasp,77,0.4853333333333324
62,first,grasp,78,0.32531111111111066
62,first,grasp,79,-0.49042222222222126
62,first,grasp,80,0.5446999999999995
62,first,grasp,81,1.5447111111111076
62,first,grasp,82,-0.3253111111111106
62,first,grasp,83,-0.29262222222222195
62,first,grasp,84,-0.12207777777777774
62,first,grasp,85,0.11905555555555558
62,first,grasp,86,0.10315555555555551
62,first,grasp,87,0.8562222222222217
62,first,grasp,88,0.23577777777777761
62,first,grasp,89,-0.07853333333333323
62,first,grasp,90,0.3007444444444439
62,first,grasp,91,0.12739999999999974
62,first,grasp,92,0.15441111111111083
62,first,grasp,93,-0.20065555555555517
62,first,grasp,94,-0.14357777777777764
62,first,grasp,95,0.0109888888888889
62,first,grasp,96,0.3793222222222217
62,first,grasp,97,0.13003333333333328
62,first,grasp,98,0.6178222222222202
62,first,grasp,99,0.051488888888888966
62,first,grasp,100,-0.021722222222222424
62,first,grasp,101,0.18955555555555523
62,first,grasp,102,-0.21949999999999964
62,first,grasp,103,-0.035388888888888935
62,first,grasp,104,-0.1978444444444443
62,first,grasp,105,0.7343555555555545
62,first,grasp,106,0.1465777777777778
62,first,grasp,107,0.42556666666666615
62,first,grasp,108,0.21148888888888875
62,first,grasp,109,-0.3034777777777774
62,first,grasp,110,0.34155555555555506
62,first,grasp,111,4.945866666666669
62,first,grasp,112,-0.16274444444444436
62,first,grasp,113,0.04340000000000002
62,first,grasp,114,-0.9781666666666656
62,first,grasp,115,-0.6070777777777774
62,first,grasp,116,-0.2953999999999997
62,first,grasp,117,-0.19796666666666646
62,first,grasp,118,-0.162533333333333
62,first,grasp,119,0.18712222222222177
62,first,grasp,120,0.25199999999999956
62,first,grasp,121,0.5717111111111107
62,first,grasp,122,-0.36025555555555516
62,first,grasp,123,0.21414444444444405
62,first,grasp,124,-0.21413333333333326
62,first,grasp,125,-0.09757777777777747
62,first,grasp,126,2.596155555555556
62,first,grasp,127,0.3578111111111104
62,features.0,grasp,0,-0.0569388888888889
62,features.0,grasp,1,6.435005555555552
62,features.0,grasp,2,11.141022222222208
62,features.0,grasp,3,-0.14627777777777756
62,features.0,grasp,4,-0.18845555555555527
62,features.0,grasp,5,0.17364444444444405
62,features.0,grasp,6,3.9878333333333362
62,features.0,grasp,7,3.6599777777777787
62,features.0,grasp,8,-0.998661111111112
62,features.0,grasp,9,4.92555
62,features.0,grasp,10,0.43762222222222236
62,features.0,grasp,11,0.39568333333333383
62,features.0,grasp,12,0.5162833333333344
62,features.0,grasp,13,0.27101666666666646
62,features.0,grasp,14,-0.556866666666667
62,features.0,grasp,15,0.41731111111111246
62,features.0,grasp,16,-0.5704555555555546
62,features.0,grasp,17,0.05687222222222205
62,features.0,grasp,18,-0.09480555555555556
62,features.0,grasp,19,-1.014800000000002
62,features.0,grasp,20,6.231827777777763
62,features.0,grasp,21,0.17206666666666642
62,features.0,grasp,22,-0.6625944444444434
62,features.0,grasp,23,2.2534666666666685
62,features.0,grasp,24,0.7629833333333342
62,features.0,grasp,25,-0.07460000000000004
62,features.0,grasp,26,-0.9431611111111117
62,features.0,grasp,27,2.460772222222225
62,features.0,grasp,28,0.9417833333333328
62,features.0,grasp,29,14.399788888888855
62,features.0,grasp,30,-0.14914999999999975
62,features.0,grasp,31,0.21549444444444432
62,features.4,grasp,0,0.18442222222222196
62,features.4,grasp,1,1.148999999999998
62,features.4,grasp,2,0.7859111111111099
62,features.4,grasp,3,1.2655111111111117
62,features.4,grasp,4,0.5609555555555548
62,features.4,grasp,5,0.10015555555555562
62,features.4,grasp,6,0.10039999999999985
62,features.4,grasp,7,-0.45263333333333305
62,features.4,grasp,8,0.7480222222222217
62,features.4,grasp,9,1.024411111111109
62,features.4,grasp,10,-0.0865666666666666
62,features.4,grasp,11,-0.019011111111110906
62,features.4,grasp,12,0.23848888888888853
62,features.4,grasp,13,-0.24103333333333302
62,features.4,grasp,14,0.45246666666666624
62,features.4,grasp,15,0.9322777777777757
62,features.4,grasp,16,3.4687999999999977
62,features.4,grasp,17,0.42544444444444396
62,features.4,grasp,18,0.10564444444444411
62,features.4,grasp,19,-0.12722222222222196
62,features.4,grasp,20,0.7992555555555544
62,features.4,grasp,21,7.777777777805432e-05
62,features.4,grasp,22,1.859099999999998
62,features.4,grasp,23,0.4091333333333328
62,features.4,grasp,24,2.2981000000000007
62,features.4,grasp,25,-0.8887555555555536
62,features.4,grasp,26,0.32523333333333293
62,features.4,grasp,27,1.7452555555555556
62,features.4,grasp,28,0.05427777777777799
62,features.4,grasp,29,0.3170555555555552
62,features.4,grasp,30,0.8833999999999983
62,features.4,grasp,31,1.6639777777777762
62,features.4,grasp,32,0.28458888888888845
62,features.4,grasp,33,1.2222222222222223
62,features.4,grasp,34,0.5719555555555548
62,features.4,grasp,35,2.3169555555555545
62,features.4,grasp,36,-0.032366666666666884
62,features.4,grasp,37,5.07064444444445
62,features.4,grasp,38,0.36877777777777715
62,features.4,grasp,39,3.2008444444444426
62,features.4,grasp,40,2.0245444444444405
62,features.4,grasp,41,-0.6557888888888882
62,features.4,grasp,42,0.4147444444444437
62,features.4,grasp,43,1.6936222222222195
62,features.4,grasp,44,-0.21685555555555544
62,features.4,grasp,45,0.1950000000000001
62,features.4,grasp,46,1.3631777777777776
62,features.4,grasp,47,0.09208888888888883
62,features.4,grasp,48,0.8454777777777769
62,features.4,grasp,49,1.0865999999999996
62,features.4,grasp,50,0.6775666666666645
62,features.4,grasp,51,0.8426666666666653
62,features.4,grasp,52,-0.525822222222221
62,features.4,grasp,53,0.11668888888888862
62,features.4,grasp,54,0.18949999999999967
62,features.4,grasp,55,-0.05153333333333336
62,features.4,grasp,56,0.15713333333333293
62,features.4,grasp,57,0.6558222222222216
62,features.4,grasp,58,0.36057777777777694
62,features.4,grasp,59,0.5800111111111101
62,features.4,grasp,60,0.7343777777777768
62,features.4,grasp,61,2.360299999999998
62,features.4,grasp,62,2.8048333333333315
62,features.4,grasp,63,-0.16273333333333287
62,features.7,grasp,0,0.5717999999999996
62,features.7,grasp,1,0.8537111111111104
62,features.7,grasp,2,1.1382111111111097
62,features.7,grasp,3,0.4009777777777771
62,features.7,grasp,4,1.3631444444444434
62,features.7,grasp,5,5.555555555567076e-05
62,features.7,grasp,6,0.0894444444444445
62,features.7,grasp,7,0.05417777777777782
62,features.7,grasp,8,0.05971111111111111
62,features.7,grasp,9,1.1653555555555557
62,features.7,grasp,10,-0.12205555555555528
62,features.7,grasp,11,0.11126666666666656
62,features.7,grasp,12,0.5231999999999992
62,features.7,grasp,13,2.2086666666666646
62,features.7,grasp,14,-0.3684777777777774
62,features.7,grasp,15,0.7211222222222199
62,features.7,grasp,16,0.7777333333333323
62,features.7,grasp,17,0.42252222222222197
62,features.7,grasp,18,1.0270999999999981
62,features.7,grasp,19,1.6748777777777766
62,features.7,grasp,20,0.11652222222222207
62,features.7,grasp,21,1.6829888888888869
62,features.7,grasp,22,0.520355555555555
62,features.7,grasp,23,3.7560777777777847
62,features.7,grasp,24,0.6395444444444431
62,features.7,grasp,25,0.4118333333333331
62,features.7,grasp,26,0.4119333333333332
62,features.7,grasp,27,0.590822222222221
62,features.7,grasp,28,0.4361666666666667
62,features.7,grasp,29,0.5688333333333326
62,features.7,grasp,30,0.16248888888888885
62,features.7,grasp,31,0.1300333333333333
62,features.7,grasp,32,0.9891555555555542
62,features.7,grasp,33,-0.3116999999999997
62,features.7,grasp,34,0.7560333333333326
62,features.7,grasp,35,1.6776333333333333
62,features.7,grasp,36,0.24673333333333325
62,features.7,grasp,37,1.0730999999999986
62,features.7,grasp,38,1.0708555555555548
62,features.7,grasp,39,0.46048888888888845
62,features.7,grasp,40,1.9783777777777765
62,features.7,grasp,41,1.9187222222222249
62,features.7,grasp,42,0.330555555555555
62,features.7,grasp,43,1.9782666666666615
62,features.7,grasp,44,2.8131888888888925
62,features.7,grasp,45,0.03529999999999981
62,features.7,grasp,46,-0.21952222222222215
62,features.7,grasp,47,0.06761111111111111
62,features.7,grasp,48,0.048811111111111034
62,features.7,grasp,49,0.6150666666666662
62,features.7,grasp,50,1.552911111111111
62,features.7,grasp,51,-2.6940666666666697
62,features.7,grasp,52,-0.17074444444444414
62,features.7,grasp,53,0.48792222222222126
62,features.7,grasp,54,0.39304444444444403
62,features.7,grasp,55,0.6341333333333322
62,features.7,grasp,56,0.43632222222222145
62,features.7,grasp,57,1.5610666666666628
62,features.7,grasp,58,0.5093666666666665
62,features.7,grasp,59,0.9593888888888881
62,features.7,grasp,60,1.8563222222222193
62,features.7,grasp,61,1.8592888888888874
62,features.7,grasp,62,0.1491666666666663
62,features.7,grasp,63,1.1275222222222214
62,features.10,grasp,0,0.471577777777777
62,features.10,grasp,1,0.5229444444444435
62,features.10,grasp,2,0.6231111111111108
62,features.10,grasp,3,1.0000444444444434
62,features.10,grasp,4,0.6043111111111098
62,features.10,grasp,5,1.4119444444444433
62,features.10,grasp,6,0.3388333333333327
62,features.10,grasp,7,0.30353333333333304
62,features.10,grasp,8,1.3467666666666662
62,features.10,grasp,9,0.5336555555555548
62,features.10,grasp,10,0.7099777777777774
62,features.10,grasp,11,0.8806777777777758
62,features.10,grasp,12,0.8482222222222213
62,features.10,grasp,13,0.4795777777777771
62,features.10,grasp,14,-0.008144444444444125
62,features.10,grasp,15,0.5798777777777767
62,features.10,grasp,16,0.2384999999999997
62,features.10,grasp,17,-0.28171111111111075
62,features.10,grasp,18,0.5311444444444435
62,features.10,grasp,19,1.2819333333333318
62,features.10,grasp,20,0.22738888888888872
62,features.10,grasp,21,0.3170555555555552
62,features.10,grasp,22,2.5502444444444468
62,features.10,grasp,23,1.0624444444444443
62,features.10,grasp,24,0.45532222222222146
62,features.10,grasp,25,1.2736999999999994
62,features.10,grasp,26,0.08111111111111112
62,features.10,grasp,27,-0.0976666666666666
62,features.10,grasp,28,0.34686666666666605
62,features.10,grasp,29,0.6910333333333324
62,features.10,grasp,30,0.6885888888888884
62,features.10,grasp,31,0.38755555555555493
62,features.10,grasp,32,0.4663777777777769
62,features.10,grasp,33,1.360566666666665
62,features.10,grasp,34,1.0949777777777776
62,features.10,grasp,35,0.6014888888888881
62,features.10,grasp,36,0.19504444444444405
62,features.10,grasp,37,1.9157888888888885
62,features.10,grasp,38,-0.137988888888889
62,features.10,grasp,39,0.29293333333333305
62,features.10,grasp,40,0.913588888888889
62,features.10,grasp,41,1.026888888888888
62,features.10,grasp,42,0.9541888888888893
62,features.10,grasp,43,1.6314777777777778
62,features.10,grasp,44,0.5286333333333325
62,features.10,grasp,45,-0.17877777777777762
62,features.10,grasp,46,0.4309333333333326
62,features.10,grasp,47,0.09195555555555554
62,features.10,grasp,48,0.8833666666666657
62,features.10,grasp,49,2.0189222222222205
62,features.10,grasp,50,0.9406444444444442
62,features.10,grasp,51,0.6721777777777771
62,features.10,grasp,52,1.5931999999999977
62,features.10,grasp,53,0.3007999999999997
62,features.10,grasp,54,0.8021888888888885
62,features.10,grasp,55,0.5825333333333322
62,features.10,grasp,56,-0.17355555555555527
62,features.10,grasp,57,0.2927222222222218
62,features.10,grasp,58,0.24391111111111075
62,features.10,grasp,59,1.5203777777777778
62,features.10,grasp,60,0.3739666666666663
62,features.10,grasp,61,1.8403999999999996
62,features.10,grasp,62,0.2059333333333332
62,features.10,grasp,63,0.48517777777777715
65,first,cls,0,0.045407624633431086
65,first,cls,1,0.03578885630498551
65,first,cls,2,0.003729032258064481
65,first,cls,3,0.05170850439882703
65,first,cls,4,0.822639589442808
65,first,cls,5,0.9408958944281436
65,first,cls,6,0.3115202346041062
65,first,cls,7,-0.0022231671554252233
65,first,cls,8,0.011168035190615886
65,first,cls,9,-0.11292551319648063
65,first,cls,10,0.4322434017595287
65,first,cls,11,-0.49873665689149427
65,first,cls,12,0.8828935483870972
65,first,cls,13,0.38295366568915024
65,first,cls,14,0.5154020527859232
65,first,cls,15,0.01609413489736067
65,first,cls,16,0.8201692082111399
65,first,cls,17,0.7102398826979455
65,first,cls,18,0.6418085043988248
65,first,cls,19,-0.020311143695014695
65,first,cls,20,0.18874222873900223
65,first,cls,21,-0.21775131964809433
65,first,cls,22,0.09470146627565977
65,first,cls,23,0.30318680351905986
65,first,cls,24,0.14386099706744912
65,first,cls,25,0.10451348973607026
65,first,cls,26,-0.061301173020527844
65,first,cls,27,0.14604926686217037
65,first,cls,28,-0.09153724340176003
65,first,cls,29,0.1288659824046922
65,first,cls,30,-0.17438211143695062
65,first,cls,31,-0.07789208211143683
65,first,cls,32,0.5295929618768305
65,first,cls,33,0.022390322580645272
65,first,cls,34,0.3532184750733126
65,first,cls,35,-0.029970381231671516
65,first,cls,36,0.022619648093841677
65,first,cls,37,2.38920234604106
65,first,cls,38,-0.32669002932551283
65,first,cls,39,0.037691495601172964
65,first,cls,40,0.2355850439882698
65,first,cls,41,0.2518222873900301
65,first,cls,42,0.1926123167155418
65,first,cls,43,0.130964516129032
65,first,cls,44,0.25541260997067583
65,first,cls,45,-0.016656891495601223
65,first,cls,46,-0.17836656891495603
65,first,cls,47,1.2354096774193455
65,first,cls,48,-0.07307038123167173
65,first,cls,49,0.688056011730202
65,first,cls,50,0.25027800586510274
65,first,cls,51,-0.05564838709677435
65,first,cls,52,-0.47463167155424946
65,first,cls,53,0.010362756598240501
65,first,cls,54,0.1076513196480937
65,first,cls,55,0.46098856304985525
65,first,cls,56,0.8444149560117217
65,first,cls,57,0.4476460410557166
65,first,cls,58,-0.05157419354838708
65,first,cls,59,0.6251419354838686
65,first,cls,60,0.04251114369501474
65,first,cls,61,0.04663343108504398
65,first,cls,62,0.7137316715542497
65,first,cls,63,0.3245398826979462
65,first,cls,64,0.07674985337243422
65,first,cls,65,0.0223973607038124
65,first,cls,66,0.00547008797653971
65,first,cls,67,0.06924457478005887
65,first,cls,68,-0.015601173020527872
65,first,cls,69,1.4645407624633275
65,first,cls,70,0.34566510263929534
65,first,cls,71,0.05088035190615864
65,first,cls,72,0.018889442815249256
65,first,cls,73,-0.010715835777126079
65,first,cls,74,0.643945161290317
65,first,cls,75,-0.07896744868035209
65,first,cls,76,0.5863002932551296
65,first,cls,77,0.47155102639296226
65,first,cls,78,0.2723818181818166
65,first,cls,79,0.056869501466275604
65,first,cls,80,0.5808246334310856
65,first,cls,81,0.23288973607038108
65,first,cls,82,0.1632706744868041
65,first,cls,83,0.048714662756597756
65,first,cls,84,-0.030238416422287452
65,first,cls,85,-0.06050674486803545
65,first,cls,86,0.07110439882697972
65,first,cls,87,0.2912958944281527
65,first,cls,88,0.09575747800586522
65,first,cls,89,0.08119618768328453
65,first,cls,90,-0.030539882697947277
65,first,cls,91,0.022173313782991137
65,first,cls,92,0.07001671554252221
65,first,cls,93,-0.10884222873900314
65,first,cls,94,0.00020997067448692573
65,first,cls,95,0.031745161290322635
65,first,cls,96,0.3283718475073324
65,first,cls,97,0.016870967741935323
65,first,cls,98,0.26097653958944356
65,first,cls,99,-0.018732844574779965
65,first,cls,100,0.012322873900293272
65,first,cls,101,0.02246627565982403
65,first,cls,102,0.020868914956011692
65,first,cls,103,0.002382697947214013
65,first,cls,104,0.03960821114369517
65,first,cls,105,0.4772659824046908
65,first,cls,106,0.01909736070381197
65,first,cls,107,-0.02760322580645164
65,first,cls,108,0.00793607038123167
65,first,cls,109,0.06672404692082137
65,first,cls,110,0.024185630498533922
65,first,cls,111,1.5069249266861964
65,first,cls,112,0.12781085043988283
65,first,cls,113,0.0134519061583579
65,first,cls,114,1.0035354838709618
65,first,cls,115,0.04369970674486809
65,first,cls,116,-0.03775630498533726
65,first,cls,117,-0.015288563049853477
65,first,cls,118,0.07617712609970699
65,first,cls,119,0.17633255131964792
65,first,cls,120,-0.07574780058651026
65,first,cls,121,0.3353824046920814
65,first,cls,122,-0.02605571847507338
65,first,cls,123,-0.056728152492668625
65,first,cls,124,-0.04154486803519069
65,first,cls,125,-0.009450439882698025
65,first,cls,126,0.4966624633431086
65,first,cls,127,0.21765982404692044
65,features.0,cls,0,0.023045652173913085
65,features.0,cls,1,1.8594666304349758
65,features.0,cls,2,1.98959836956545
65,features.0,cls,3,-0.0030906521739130464
65,features.0,cls,4,0.03315782608695665
65,features.0,cls,5,0.017224130434782502
65,features.0,cls,6,2.362397608695987
65,features.0,cls,7,8.119395217391038
65,features.0,cls,8,-1.0079048913043689
65,features.0,cls,9,2.4826996739134266
65,features.0,cls,10,0.02747717391304328
65,features.0,cls,11,0.04629902173913012
65,features.0,cls,12,0.9164343478260869
65,features.0,cls,13,-0.025498695652174053
65,features.0,cls,14,0.06879521739130438
65,features.0,cls,15,0.014318913043478322
65,features.0,cls,16,0.013517608695652297
65,features.0,cls,17,0.014941847826086938
65,features.0,cls,18,0.025400869565217372
65,features.0,cls,19,0.642305760869553
65,features.0,cls,20,1.746056304347991
65,features.0,cls,21,0.007236413043478236
65,features.0,cls,22,1.5732364130435619
65,features.0,cls,23,1.5190314130435636
65,features.0,cls,24,0.09890815217391355
65,features.0,cls,25,0.0023110869565217294
65,features.0,cls,26,0.4676433695652045
65,features.0,cls,27,1.0871982608695798
65,features.0,cls,28,1.531717391304417
65,features.0,cls,29,7.030121630435535
65,features.0,cls,30,0.003528043478260867
65,features.0,cls,31,0.03586891304347842
65,features.4,cls,0,0.3915301652892535
65,features.4,cls,1,0.182621900826446
65,features.4,cls,2,0.3961884297520657
65,features.4,cls,3,0.5120921487603264
65,features.4,cls,4,0.5428923553718966
65,features.4,cls,5,0.37099669421487524
65,features.4,cls,6,0.11937417355371878
65,features.4,cls,7,0.034525619834710745
65,features.4,cls,8,0.5110305785123914
65,features.4,cls,9,0.8093559917355289
65,features.4,cls,10,0.29402355371900535
65,features.4,cls,11,-0.043585950413222746
65,features.4,cls,12,0.7674654958677656
65,features.4,cls,13,-0.026958057851239763
65,features.4,cls,14,-0.008783057851239656
65,features.4,cls,15,0.5165483471074404
65,features.4,cls,16,0.32984256198347167
65,features.4,cls,17,0.370582231404958
65,features.4,cls,18,0.4385948347107396
65,features.4,cls,19,0.04044710743801666
65,features.4,cls,20,0.5108644628099173
65,features.4,cls,21,0.061378925619834934
65,features.4,cls,22,0.43134049586776657
